"ï»¿""Observation station""",Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Global radiation mean [W/m2]
Pelkosenniemi parish,2020,3,15,102,2020-03-15,-6.1,7.0,49
Pelkosenniemi parish,2020,3,16,107,2020-03-16,-5.5,9.0,"107,6"
Pelkosenniemi parish,2020,3,17,106,2020-03-17,-4.8,3.0,"34,5"
Pelkosenniemi parish,2020,3,18,106,2020-03-18,-1.9,7.0,"102,8"
Pelkosenniemi parish,2020,3,19,105,2020-03-19,-6.6,0.0,"78,3"
Pelkosenniemi parish,2020,3,20,105,2020-03-20,-9.9,0.0,121
Pelkosenniemi parish,2020,3,21,103,2020-03-21,-8.6,0.0,127
Pelkosenniemi parish,2020,3,22,103,2020-03-22,-4.8,0.0,"82,2"
Pelkosenniemi parish,2020,3,23,102,2020-03-23,-2.9,8.0,"92,8"
Pelkosenniemi parish,2020,3,24,100,2020-03-24,-1.5,7.0,"126,4"
Pelkosenniemi parish,2020,3,25,99,2020-03-25,0.2,7.0,"68,9"
Pelkosenniemi parish,2020,3,26,97,2020-03-26,-1.1,0.0,"141,9"
Pelkosenniemi parish,2020,3,27,96,2020-03-27,-0.7,7.0,"72,1"
Pelkosenniemi parish,2020,3,28,95,2020-03-28,-5.2,0.0,"75,9"
Pelkosenniemi parish,2020,3,29,98,2020-03-29,-8.7,0.0,151
Pelkosenniemi parish,2020,3,30,98,2020-03-30,-8.6,0.0,"162,9"
Pelkosenniemi parish,2020,3,31,98,2020-03-31,-6.6,0.0,"51,8"
Pelkosenniemi parish,2020,4,1,105,2020-04-01,-7.3,8.0,"117,7"
Pelkosenniemi parish,2020,4,2,102,2020-04-02,-8.8,1.0,"111,8"
Pelkosenniemi parish,2020,4,3,101,2020-04-03,-8.2,7.0,"140,6"
Pelkosenniemi parish,2020,4,4,100,2020-04-04,-7.3,0.0,151
Pelkosenniemi parish,2020,4,5,100,2020-04-05,-7.6,0.0,"185,9"
Pelkosenniemi parish,2020,4,6,100,2020-04-06,-4.9,0.0,"150,9"
Pelkosenniemi parish,2020,4,7,100,2020-04-07,-1.8,7.0,"49,9"
Pelkosenniemi parish,2020,4,8,99,2020-04-08,0.9,0.0,"135,5"
Pelkosenniemi parish,2020,4,9,95,2020-04-09,-3.8,7.0,"131,1"
Pelkosenniemi parish,2020,4,10,95,2020-04-10,-5.5,0.0,"189,9"
Pelkosenniemi parish,2020,4,11,95,2020-04-11,-4.9,1.0,"183,7"
Pelkosenniemi parish,2020,4,12,95,2020-04-12,-4.7,3.0,"79,1"
Pelkosenniemi parish,2020,4,13,115,2020-04-13,-2.2,8.0,"78,3"
Pelkosenniemi parish,2020,4,14,115,2020-04-14,-2.3,8.0,"82,6"
Pelkosenniemi parish,2020,4,15,118,2020-04-15,-2.8,7.0,"143,5"
Pelkosenniemi parish,2020,4,16,119,2020-04-16,-3.4,7.0,"191,5"
Pelkosenniemi parish,2020,4,17,108,2020-04-17,-2.0,8.0,"69,3"
Pelkosenniemi parish,2020,4,18,105,2020-04-18,-1.7,8.0,"87,5"
Pelkosenniemi parish,2020,4,19,104,2020-04-19,0.3,8.0,"132,4"
Pelkosenniemi parish,2020,4,20,98,2020-04-20,2.2,7.0,"179,7"
Pelkosenniemi parish,2020,4,21,94,2020-04-21,0.9,7.0,184
Pelkosenniemi parish,2020,4,22,91,2020-04-22,-0.4,0.0,"191,8"
Pelkosenniemi parish,2020,4,23,91,2020-04-23,-2.0,0.0,"159,9"
Pelkosenniemi parish,2020,4,24,87,2020-04-24,-4.7,1.0,"146,1"
Pelkosenniemi parish,2020,4,25,85,2020-04-25,-3.2,7.0,"102,6"
Pelkosenniemi parish,2020,4,26,85,2020-04-26,-2.5,7.0,"176,9"
Pelkosenniemi parish,2020,4,27,84,2020-04-27,-3.6,1.0,"151,5"
Pelkosenniemi parish,2020,4,28,80,2020-04-28,-4.0,8.0,"259,5"
Pelkosenniemi parish,2020,4,29,79,2020-04-29,-3.7,7.0,238
Pelkosenniemi parish,2020,4,30,75,2020-04-30,-3.4,0.0,"215,4"
Pelkosenniemi parish,2020,5,1,74,2020-05-01,-1.1,7.0,"243,8"
Pelkosenniemi parish,2020,5,2,70,2020-05-02,-0.4,1.0,"138,6"
Pelkosenniemi parish,2020,5,3,65,2020-05-03,-0.2,8.0,"80,5"
Pelkosenniemi parish,2020,5,4,58,2020-05-04,0.5,8.0,"111,2"
Pelkosenniemi parish,2020,5,5,56,2020-05-05,1.6,7.0,188
Pelkosenniemi parish,2020,5,6,55,2020-05-06,0.9,7.0,"208,1"
Pelkosenniemi parish,2020,5,7,47,2020-05-07,1.5,0.0,"278,9"
Pelkosenniemi parish,2020,5,8,43,2020-05-08,-0.4,7.0,"207,5"
Pelkosenniemi parish,2020,5,9,36,2020-05-09,0.8,7.0,"201,9"
Pelkosenniemi parish,2020,5,10,34,2020-05-10,-1.3,0.0,"94,2"
Pelkosenniemi parish,2020,5,11,36,2020-05-11,-1.9,7.0,"211,5"
Pelkosenniemi parish,2020,5,12,35,2020-05-12,-1.1,0.0,"279,2"
Pelkosenniemi parish,2020,5,13,34,2020-05-13,0.7,0.0,"294,5"
Pelkosenniemi parish,2020,5,14,33,2020-05-14,-0.4,5.0,"247,9"
Pelkosenniemi parish,2020,5,15,32,2020-05-15,-0.3,7.0,273
Pelkosenniemi parish,2020,5,16,31,2020-05-16,0.4,0.0,"221,3"
Pelkosenniemi parish,2020,5,17,30,2020-05-17,2.0,1.0,"245,6"
Pelkosenniemi parish,2020,5,18,25,2020-05-18,2.3,1.0,"275,8"
Pelkosenniemi parish,2020,5,19,20,2020-05-19,1.1,1.0,"262,1"
Pelkosenniemi parish,2020,5,20,20,2020-05-20,2.9,1.0,"290,5"
Pelkosenniemi parish,2020,5,21,18,2020-05-21,3.7,0.0,"315,1"
Pelkosenniemi parish,2020,5,22,14,2020-05-22,5.6,0.0,"334,8"
Pelkosenniemi parish,2020,5,23,-1,2020-05-23,8.0,0.0,338
Pelkosenniemi parish,2020,5,24,-1,2020-05-24,10.2,0.0,"328,6"
Pelkosenniemi parish,2020,5,25,-1,2020-05-25,10.4,1.0,"323,9"
Pelkosenniemi parish,2020,5,26,-1,2020-05-26,13.1,0.0,"329,7"
Pelkosenniemi parish,2020,5,27,-1,2020-05-27,9.2,5.0,"179,7"
Pelkosenniemi parish,2020,5,28,-1,2020-05-28,7.1,7.0,307
Pelkosenniemi parish,2020,5,29,-1,2020-05-29,6.3,3.0,"180,8"
Pelkosenniemi parish,2020,5,30,-1,2020-05-30,6.5,1.0,303
Pelkosenniemi parish,2020,5,31,-1,2020-05-31,7.3,7.0,"114,8"
Pelkosenniemi parish,2020,6,1,-1,2020-06-01,13.9,3.0,"301,5"
Pelkosenniemi parish,2020,6,2,-1,2020-06-02,16.2,0.0,"276,5"
Pelkosenniemi parish,2020,6,3,-1,2020-06-03,12.8,7.0,"75,7"
Pelkosenniemi parish,2020,6,4,-1,2020-06-04,13.2,7.0,"203,1"
Pelkosenniemi parish,2020,6,5,-1,2020-06-05,9.6,1.0,"87,4"
Pelkosenniemi parish,2020,6,6,-1,2020-06-06,12.1,8.0,"140,8"
Pelkosenniemi parish,2020,6,7,-1,2020-06-07,8.7,7.0,"68,6"
Pelkosenniemi parish,2020,6,8,-1,2020-06-08,11.2,7.0,"165,8"
Pelkosenniemi parish,2020,6,9,-1,2020-06-09,11.4,1.0,"239,3"
Pelkosenniemi parish,2020,6,10,-1,2020-06-10,11.0,5.0,"329,7"
Pelkosenniemi parish,2020,6,11,-1,2020-06-11,11.8,0.0,"286,6"
Pelkosenniemi parish,2020,6,12,-1,2020-06-12,12.7,0.0,"335,6"
Pelkosenniemi parish,2020,6,13,-1,2020-06-13,17.9,3.0,"348,5"
Pelkosenniemi parish,2020,6,14,-1,2020-06-14,19.3,0.0,"325,4"
Pelkosenniemi parish,2020,6,15,-1,2020-06-15,14.8,7.0,"207,3"
Pelkosenniemi parish,2020,6,16,-1,2020-06-16,11.0,7.0,"355,9"
Pelkosenniemi parish,2020,6,17,-1,2020-06-17,16.5,0.0,"352,1"
Pelkosenniemi parish,2020,6,18,-1,2020-06-18,16.9,0.0,281
Pelkosenniemi parish,2020,6,19,-1,2020-06-19,10.5,7.0,"357,3"
Pelkosenniemi parish,2020,6,20,-1,2020-06-20,12.4,0.0,"351,4"
Pelkosenniemi parish,2020,6,21,-1,2020-06-21,17.5,0.0,358
Pelkosenniemi parish,2020,6,22,-1,2020-06-22,19.9,0.0,334
Pelkosenniemi parish,2020,6,23,-1,2020-06-23,16.6,0.0,"329,5"
Pelkosenniemi parish,2020,6,24,-1,2020-06-24,18.8,7.0,"209,8"
Pelkosenniemi parish,2020,6,25,-1,2020-06-25,17.5,0.0,"242,1"
Pelkosenniemi parish,2020,6,26,-1,2020-06-26,15.2,3.0,"320,4"
Pelkosenniemi parish,2020,6,27,-1,2020-06-27,9.3,0.0,"190,1"
Pelkosenniemi parish,2020,6,28,-1,2020-06-28,12.7,8.0,"349,1"
Pelkosenniemi parish,2020,6,29,-1,2020-06-29,14.6,0.0,"220,2"
Pelkosenniemi parish,2020,6,30,-1,2020-06-30,11.7,7.0,"165,8"
Pelkosenniemi parish,2020,7,1,-1,2020-07-01,8.3,8.0,"55,7"
Pelkosenniemi parish,2020,7,2,-1,2020-07-02,9.1,7.0,"239,5"
Pelkosenniemi parish,2020,7,3,-1,2020-07-03,8.9,0.0,"126,1"
Pelkosenniemi parish,2020,7,4,-1,2020-07-04,9.4,8.0,"170,9"
Pelkosenniemi parish,2020,7,5,-1,2020-07-05,8.5,7.0,"207,7"
Pelkosenniemi parish,2020,7,6,-1,2020-07-06,8.1,8.0,"166,7"
Pelkosenniemi parish,2020,7,7,-1,2020-07-07,10.4,8.0,"130,9"
Pelkosenniemi parish,2020,7,8,-1,2020-07-08,12.4,5.0,"223,9"
Pelkosenniemi parish,2020,7,9,-1,2020-07-09,12.5,8.0,"253,5"
Pelkosenniemi parish,2020,7,10,-1,2020-07-10,8.7,7.0,"98,3"
Pelkosenniemi parish,2020,7,11,-1,2020-07-11,9.7,7.0,"241,8"
Pelkosenniemi parish,2020,7,12,-1,2020-07-12,10.1,0.0,"175,7"
Pelkosenniemi parish,2020,7,13,-1,2020-07-13,11.2,0.0,"263,3"
Pelkosenniemi parish,2020,7,14,-1,2020-07-14,10.3,8.0,"124,5"
Pelkosenniemi parish,2020,7,15,-1,2020-07-15,13.1,5.0,"210,5"
Pelkosenniemi parish,2020,7,16,-1,2020-07-16,13.8,1.0,"221,4"
Pelkosenniemi parish,2020,7,17,-1,2020-07-17,16.7,0.0,"267,7"
Pelkosenniemi parish,2020,7,18,-1,2020-07-18,16.6,1.0,"145,1"
Pelkosenniemi parish,2020,7,19,-1,2020-07-19,16.0,7.0,"143,4"
Pelkosenniemi parish,2020,7,20,-1,2020-07-20,18.2,0.0,"215,1"
Pelkosenniemi parish,2020,7,21,-1,2020-07-21,17.8,7.0,183
Pelkosenniemi parish,2020,7,22,-1,2020-07-22,17.0,7.0,"133,7"
Pelkosenniemi parish,2020,7,23,-1,2020-07-23,14.2,7.0,"81,3"
Pelkosenniemi parish,2020,7,24,-1,2020-07-24,12.1,3.0,121
Pelkosenniemi parish,2020,7,25,-1,2020-07-25,12.9,7.0,"225,8"
Pelkosenniemi parish,2020,7,26,-1,2020-07-26,12.8,1.0,"126,2"
Pelkosenniemi parish,2020,7,27,-1,2020-07-27,16.0,7.0,"230,6"
Pelkosenniemi parish,2020,7,28,-1,2020-07-28,17.5,1.0,"194,8"
Pelkosenniemi parish,2020,7,29,-1,2020-07-29,16.7,7.0,"222,6"
Pelkosenniemi parish,2020,7,30,-1,2020-07-30,14.4,0.0,"255,2"
Pelkosenniemi parish,2020,7,31,-1,2020-07-31,10.9,0.0,"250,5"
Pelkosenniemi parish,2020,8,1,-1,2020-08-01,13.9,0.0,"276,5"
Pelkosenniemi parish,2020,8,2,-1,2020-08-02,10.5,0.0,"163,4"
Pelkosenniemi parish,2020,8,3,-1,2020-08-03,13.8,0.0,"247,6"
Pelkosenniemi parish,2020,8,4,-1,2020-08-04,14.2,0.0,"197,6"
Pelkosenniemi parish,2020,8,5,-1,2020-08-05,13.2,1.0,149
Pelkosenniemi parish,2020,8,6,-1,2020-08-06,15.0,7.0,"231,7"
Pelkosenniemi parish,2020,8,7,-1,2020-08-07,15.6,1.0,"230,4"
Pelkosenniemi parish,2020,8,8,-1,2020-08-08,18.6,0.0,190
Pelkosenniemi parish,2020,8,9,-1,2020-08-09,13.6,5.0,"59,1"
Pelkosenniemi parish,2020,8,10,-1,2020-08-10,9.5,8.0,"134,6"
Pelkosenniemi parish,2020,8,11,-1,2020-08-11,9.7,7.0,"131,8"
Pelkosenniemi parish,2020,8,12,-1,2020-08-12,10.2,7.0,"120,7"
Pelkosenniemi parish,2020,8,13,-1,2020-08-13,11.1,8.0,"129,5"
Pelkosenniemi parish,2020,8,14,-1,2020-08-14,13.2,7.0,"156,4"
Pelkosenniemi parish,2020,8,15,-1,2020-08-15,13.9,7.0,"137,5"
Pelkosenniemi parish,2020,8,16,-1,2020-08-16,9.2,8.0,"192,7"
Pelkosenniemi parish,2020,8,17,-1,2020-08-17,7.6,0.0,"128,7"
Pelkosenniemi parish,2020,8,18,-1,2020-08-18,9.5,8.0,135
Pelkosenniemi parish,2020,8,19,-1,2020-08-19,13.6,3.0,"202,2"
Pelkosenniemi parish,2020,8,20,-1,2020-08-20,14.2,0.0,"40,1"
Pelkosenniemi parish,2020,8,21,-1,2020-08-21,15.9,7.0,"143,8"
Pelkosenniemi parish,2020,8,22,-1,2020-08-22,15.3,0.0,"116,5"
Pelkosenniemi parish,2020,8,23,-1,2020-08-23,13.7,7.0,100
Pelkosenniemi parish,2020,8,24,-1,2020-08-24,11.9,7.0,"187,2"
Pelkosenniemi parish,2020,8,25,-1,2020-08-25,9.8,8.0,"200,7"
Pelkosenniemi parish,2020,8,26,-1,2020-08-26,7.8,8.0,"82,1"
Pelkosenniemi parish,2020,8,27,-1,2020-08-27,6.5,7.0,"95,5"
Pelkosenniemi parish,2020,8,28,-1,2020-08-28,8.4,0.0,"150,5"
Pelkosenniemi parish,2020,8,29,-1,2020-08-29,9.7,7.0,"171,5"
Pelkosenniemi parish,2020,8,30,-1,2020-08-30,10.6,1.0,"166,7"
Pelkosenniemi parish,2020,8,31,-1,2020-08-31,8.4,3.0,"78,7"
Pelkosenniemi parish,2020,9,1,-1,2020-09-01,9.8,0.0,"137,4"
Pelkosenniemi parish,2020,9,2,-1,2020-09-02,10.8,0.0,"179,6"
Pelkosenniemi parish,2020,9,3,-1,2020-09-03,10.9,0.0,"147,8"
Pelkosenniemi parish,2020,9,4,-1,2020-09-04,11.4,1.0,33
Pelkosenniemi parish,2020,9,5,-1,2020-09-05,10.5,3.0,"55,3"
Pelkosenniemi parish,2020,9,6,-1,2020-09-06,8.7,7.0,"80,8"
Pelkosenniemi parish,2020,9,7,-1,2020-09-07,9.3,7.0,"130,4"
Pelkosenniemi parish,2020,9,8,-1,2020-09-08,8.5,3.0,"86,1"
Pelkosenniemi parish,2020,9,9,-1,2020-09-09,8.4,8.0,"130,6"
Pelkosenniemi parish,2020,9,10,-1,2020-09-10,7.6,0.0,"92,7"
Pelkosenniemi parish,2020,9,11,-1,2020-09-11,6.9,0.0,"144,2"
Pelkosenniemi parish,2020,9,12,-1,2020-09-12,5.3,0.0,"43,8"
Pelkosenniemi parish,2020,9,13,-1,2020-09-13,6.6,7.0,"85,3"
Pelkosenniemi parish,2020,9,14,-1,2020-09-14,5.1,0.0,"43,8"
Pelkosenniemi parish,2020,9,15,-1,2020-09-15,5.5,1.0,"67,9"
Pelkosenniemi parish,2020,9,16,-1,2020-09-16,4.5,5.0,"32,8"
Pelkosenniemi parish,2020,9,17,-1,2020-09-17,4.1,7.0,"63,5"
Pelkosenniemi parish,2020,9,18,-1,2020-09-18,4.8,7.0,"58,9"
Pelkosenniemi parish,2020,9,19,-1,2020-09-19,4.2,3.0,"93,6"
Pelkosenniemi parish,2020,9,20,-1,2020-09-20,3.1,0.0,"54,5"
Pelkosenniemi parish,2020,9,21,-1,2020-09-21,4.7,1.0,"23,8"
Pelkosenniemi parish,2020,9,22,-1,2020-09-22,4.8,0.0,"78,5"
Pelkosenniemi parish,2020,9,23,-1,2020-09-23,4.5,0.0,"23,9"
Pelkosenniemi parish,2020,9,24,-1,2020-09-24,6.5,8.0,"69,9"
Pelkosenniemi parish,2020,9,25,-1,2020-09-25,9.4,8.0,"57,5"
Pelkosenniemi parish,2020,9,26,-1,2020-09-26,4.2,0.0,"23,4"
Pelkosenniemi parish,2020,9,27,-1,2020-09-27,2.5,0.0,"36,8"
Pelkosenniemi parish,2020,9,28,-1,2020-09-28,6.9,8.0,"21,4"
Pelkosenniemi parish,2020,9,29,-1,2020-09-29,8.5,7.0,62
Pelkosenniemi parish,2020,9,30,-1,2020-09-30,8.1,0.0,"46,1"
Pelkosenniemi parish,2020,10,1,-1,2020-10-01,8.8,8.0,"15,8"
Pelkosenniemi parish,2020,10,2,-1,2020-10-02,8.4,8.0,"32,3"
Pelkosenniemi parish,2020,10,3,-1,2020-10-03,5.8,8.0,"20,6"
Pelkosenniemi parish,2020,10,4,-1,2020-10-04,4.3,7.0,18
Pelkosenniemi parish,2020,10,5,-1,2020-10-05,4.1,8.0,"17,9"
Pelkosenniemi parish,2020,10,6,-1,2020-10-06,4.9,8.0,"8,8"
Pelkosenniemi parish,2020,10,7,-1,2020-10-07,6.4,8.0,"9,2"
Pelkosenniemi parish,2020,10,8,-1,2020-10-08,7.5,8.0,"8,5"
Pelkosenniemi parish,2020,10,9,-1,2020-10-09,7.4,7.0,"26,1"
Pelkosenniemi parish,2020,10,10,-1,2020-10-10,5.8,7.0,"24,2"
Pelkosenniemi parish,2020,10,11,-1,2020-10-11,5.3,8.0,"21,9"
Pelkosenniemi parish,2020,10,12,-1,2020-10-12,4.2,8.0,"11,5"
Pelkosenniemi parish,2020,10,13,-1,2020-10-13,-0.3,8.0,"29,3"
Pelkosenniemi parish,2020,10,14,-1,2020-10-14,-0.9,8.0,"17,2"
Pelkosenniemi parish,2020,10,15,-1,2020-10-15,-0.8,5.0,"39,6"
Pelkosenniemi parish,2020,10,16,-1,2020-10-16,-1.1,7.0,"25,2"
Pelkosenniemi parish,2020,10,17,1,2020-10-17,-1.5,8.0,9
Pelkosenniemi parish,2020,10,18,35,2020-10-18,-4.5,8.0,"12,2"
Pelkosenniemi parish,2020,10,19,37,2020-10-19,-3.6,8.0,"29,5"
Pelkosenniemi parish,2020,10,20,35,2020-10-20,-3.8,7.0,"30,3"
Pelkosenniemi parish,2020,10,21,34,2020-10-21,-5.7,7.0,21
Pelkosenniemi parish,2020,10,22,35,2020-10-22,-3.9,8.0,"13,4"
Pelkosenniemi parish,2020,10,23,39,2020-10-23,-4.1,8.0,"18,1"
Pelkosenniemi parish,2020,10,24,31,2020-10-24,-4.4,7.0,"16,9"
Pelkosenniemi parish,2020,10,25,31,2020-10-25,-3.2,7.0,"10,7"
Pelkosenniemi parish,2020,10,26,34,2020-10-26,-0.3,7.0,"4,8"
Pelkosenniemi parish,2020,10,27,25,2020-10-27,2.4,8.0,"6,2"
Pelkosenniemi parish,2020,10,28,10,2020-10-28,2.4,8.0,"5,2"
Pelkosenniemi parish,2020,10,29,1,2020-10-29,1.9,8.0,"7,8"
Pelkosenniemi parish,2020,10,30,-1,2020-10-30,-4.2,3.0,"23,1"
Pelkosenniemi parish,2020,10,31,-1,2020-10-31,-4.5,0.0,"17,1"
Pelkosenniemi parish,2020,11,1,3,2020-11-01,0.1,8.0,"5,9"
Pelkosenniemi parish,2020,11,2,-1,2020-11-02,1.2,8.0,"1,1"
Pelkosenniemi parish,2020,11,3,-1,2020-11-03,2.7,8.0,"15,2"
Pelkosenniemi parish,2020,11,4,-1,2020-11-04,0.6,8.0,"6,9"
Pelkosenniemi parish,2020,11,5,-1,2020-11-05,0.2,7.0,"5,6"
Pelkosenniemi parish,2020,11,6,-1,2020-11-06,0.5,0.0,"3,4"
Pelkosenniemi parish,2020,11,7,-1,2020-11-07,0.8,0.0,"5,8"
Pelkosenniemi parish,2020,11,8,-1,2020-11-08,-3.0,0.0,"9,8"
Pelkosenniemi parish,2020,11,9,1,2020-11-09,-1.9,5.0,"10,5"
Pelkosenniemi parish,2020,11,10,1,2020-11-10,-3.9,0.0,"8,9"
Pelkosenniemi parish,2020,11,11,1,2020-11-11,-2.1,7.0,"2,2"
Pelkosenniemi parish,2020,11,12,1,2020-11-12,-1.2,8.0,"2,2"
Pelkosenniemi parish,2020,11,13,-1,2020-11-13,0.9,8.0,"0,8"
Pelkosenniemi parish,2020,11,14,-1,2020-11-14,-0.6,8.0,"0,8"
Pelkosenniemi parish,2020,11,15,-1,2020-11-15,-0.3,8.0,"-0,1"
Pelkosenniemi parish,2020,11,16,-1,2020-11-16,-0.4,7.0,"-0,1"
Pelkosenniemi parish,2020,11,17,-1,2020-11-17,0.3,8.0,"0,2"
Pelkosenniemi parish,2020,11,18,-1,2020-11-18,0.2,8.0,"0,3"
Pelkosenniemi parish,2020,11,19,1,2020-11-19,-3.7,1.0,"0,8"
Pelkosenniemi parish,2020,11,20,15,2020-11-20,-4.7,7.0,"1,6"
Pelkosenniemi parish,2020,11,21,16,2020-11-21,-6.1,0.0,"0,7"
Pelkosenniemi parish,2020,11,22,18,2020-11-22,-2.0,7.0,"0,9"
Pelkosenniemi parish,2020,11,23,18,2020-11-23,-2.1,8.0,"1,4"
Pelkosenniemi parish,2020,11,24,18,2020-11-24,-5.7,7.0,"1,6"
Pelkosenniemi parish,2020,11,25,16,2020-11-25,-8.0,8.0,"0,5"
Pelkosenniemi parish,2020,11,26,26,2020-11-26,-6.4,9.0,"0,8"
Pelkosenniemi parish,2020,11,27,26,2020-11-27,-6.1,7.0,"2,1"
Pelkosenniemi parish,2020,11,28,26,2020-11-28,-6.0,7.0,1
Pelkosenniemi parish,2020,11,29,26,2020-11-29,-4.7,8.0,"0,5"
Pelkosenniemi parish,2020,11,30,26,2020-11-30,-4.5,7.0,"-0,1"
Pelkosenniemi parish,2020,12,1,26,2020-12-01,-3.6,8.0,"0,1"
Pelkosenniemi parish,2020,12,2,26,2020-12-02,-4.8,0.0,"0,1"
Pelkosenniemi parish,2020,12,3,24,2020-12-03,-2.8,8.0,"-0,8"
Pelkosenniemi parish,2020,12,4,23,2020-12-04,-5.5,8.0,"-0,2"
Pelkosenniemi parish,2020,12,5,24,2020-12-05,-3.8,8.0,"-0,1"
Pelkosenniemi parish,2020,12,6,27,2020-12-06,-1.1,8.0,"-0,4"
Pelkosenniemi parish,2020,12,7,25,2020-12-07,-0.5,9.0,"-0,2"
Pelkosenniemi parish,2020,12,8,23,2020-12-08,-3.6,8.0,0
Pelkosenniemi parish,2020,12,9,22,2020-12-09,-6.3,8.0,"-0,5"
Pelkosenniemi parish,2020,12,10,22,2020-12-10,-3.6,8.0,"-0,5"
Pelkosenniemi parish,2020,12,11,24,2020-12-11,-4.7,7.0,0
Pelkosenniemi parish,2020,12,12,23,2020-12-12,-9.0,8.0,"-0,1"
Pelkosenniemi parish,2020,12,13,25,2020-12-13,-6.6,7.0,"0,1"
Pelkosenniemi parish,2020,12,14,25,2020-12-14,-7.9,8.0,"-0,1"
Pelkosenniemi parish,2020,12,15,25,2020-12-15,-7.5,8.0,"-0,3"
Pelkosenniemi parish,2020,12,16,27,2020-12-16,-7.5,7.0,0
Pelkosenniemi parish,2020,12,17,27,2020-12-17,-9.1,8.0,"-0,5"
Pelkosenniemi parish,2020,12,18,27,2020-12-18,-12.2,7.0,"-0,1"
Pelkosenniemi parish,2020,12,19,29,2020-12-19,-7.6,8.0,0
Pelkosenniemi parish,2020,12,20,29,2020-12-20,-2.9,8.0,"-0,6"
Pelkosenniemi parish,2020,12,21,24,2020-12-21,-0.2,8.0,"-0,5"
Pelkosenniemi parish,2020,12,22,22,2020-12-22,-1.2,8.0,"-0,2"
Pelkosenniemi parish,2020,12,23,20,2020-12-23,-1.5,7.0,"-0,5"
Pelkosenniemi parish,2020,12,24,23,2020-12-24,-5.6,7.0,"-0,6"
Pelkosenniemi parish,2020,12,25,23,2020-12-25,-13.4,8.0,"-0,3"
Pelkosenniemi parish,2020,12,26,24,2020-12-26,-21.4,0.0,"-0,2"
Pelkosenniemi parish,2020,12,27,24,2020-12-27,-17.4,7.0,0
Pelkosenniemi parish,2020,12,28,27,2020-12-28,-6.8,9.0,"-0,5"
Pelkosenniemi parish,2020,12,29,27,2020-12-29,-6.3,7.0,"-0,6"
Pelkosenniemi parish,2020,12,30,27,2020-12-30,-7.9,8.0,"-0,9"
Pelkosenniemi parish,2020,12,31,29,2020-12-31,-6.0,8.0,"-0,3"
Pelkosenniemi parish,2021,1,1,34,2021-01-01,-6.9,8.0,"-0,1"
Pelkosenniemi parish,2021,1,2,38,2021-01-02,-8.1,7.0,"-0,1"
Pelkosenniemi parish,2021,1,3,38,2021-01-03,-10.3,7.0,0
Pelkosenniemi parish,2021,1,4,38,2021-01-04,-6.9,0.0,"0,2"
Pelkosenniemi parish,2021,1,5,38,2021-01-05,-7.5,8.0,"0,1"
Pelkosenniemi parish,2021,1,7,36,2021-01-07,-10.7,8.0,"0,7"
Pelkosenniemi parish,2021,1,8,36,2021-01-08,-11.1,8.0,"0,4"
Pelkosenniemi parish,2021,1,9,36,2021-01-09,-12.1,7.0,"0,1"
Pelkosenniemi parish,2021,1,10,36,2021-01-10,-16.8,8.0,"0,3"
Pelkosenniemi parish,2021,1,11,36,2021-01-11,-16.1,8.0,"0,9"
Pelkosenniemi parish,2021,1,12,36,2021-01-12,-19.7,8.0,"0,7"
Pelkosenniemi parish,2021,1,13,36,2021-01-13,-22.5,0.0,"1,1"
Pelkosenniemi parish,2021,1,14,36,2021-01-14,-19.4,1.0,"1,9"
Pelkosenniemi parish,2021,1,15,36,2021-01-15,-9.7,3.0,"0,8"
Pelkosenniemi parish,2021,1,16,36,2021-01-16,-4.2,8.0,"1,6"
Pelkosenniemi parish,2021,1,17,36,2021-01-17,-4.9,8.0,2
Pelkosenniemi parish,2021,1,18,36,2021-01-18,-7.3,5.0,"1,2"
Pelkosenniemi parish,2021,1,19,36,2021-01-19,-10.0,7.0,"1,6"
Pelkosenniemi parish,2021,1,20,36,2021-01-20,-13.1,5.0,"2,7"
Pelkosenniemi parish,2021,1,21,35,2021-01-21,-16.7,3.0,"1,8"
Pelkosenniemi parish,2021,1,22,35,2021-01-22,-16.0,8.0,"1,8"
Pelkosenniemi parish,2021,1,23,40,2021-01-23,-16.8,8.0,"1,2"
Pelkosenniemi parish,2021,1,24,41,2021-01-24,-14.7,8.0,"2,5"
Pelkosenniemi parish,2021,1,25,55,2021-01-25,-9.7,7.0,"2,1"
Pelkosenniemi parish,2021,1,26,55,2021-01-26,-7.2,8.0,"2,8"
Pelkosenniemi parish,2021,1,27,55,2021-01-27,-8.9,8.0,"2,8"
Pelkosenniemi parish,2021,1,28,58,2021-01-28,-11.9,8.0,"3,8"
Pelkosenniemi parish,2021,1,29,58,2021-01-29,-13.4,8.0,"2,8"
Pelkosenniemi parish,2021,1,30,59,2021-01-30,-13.2,5.0,"5,4"
Pelkosenniemi parish,2021,1,31,73,2021-01-31,-13.8,8.0,"6,2"
Pelkosenniemi parish,2021,2,1,71,2021-02-01,-13.2,1.0,"12,3"
Pelkosenniemi parish,2021,2,2,70,2021-02-02,-12.9,7.0,"4,6"
Pelkosenniemi parish,2021,2,3,69,2021-02-03,-13.7,8.0,"10,5"
Pelkosenniemi parish,2021,2,4,68,2021-02-04,-10.8,7.0,"8,2"
